[2024-12-30 16:21:23] This is codeql database index-files --working-dir=. --include-extension=.htm --include-extension=.html --include-extension=.xhtm --include-extension=.xhtml --include-extension=.vue --size-limit 10m --language html -- /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln
[2024-12-30 16:21:23] Log file was started late.
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/jcmturner...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/jcmturner/gofork...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/jcmturner/gofork/encoding...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/jcmturner/gofork/encoding/asn1...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/jcmturner/gofork/x...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/jcmturner/gofork/x/crypto...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/jcmturner/gofork/x/crypto/pbkdf2...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/rcrowley...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/rcrowley/go-metrics...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/hashicorp...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/hashicorp/errwrap...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/hashicorp/go-uuid...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/hashicorp/go-multierror...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/Azure...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/Azure/go-ntlmssp...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/golang...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/golang/snappy...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/golang/protobuf...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/golang/protobuf/proto...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/backoff...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/backoff/v2...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/iter...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/iter/arrayiter...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/iter/mapiter...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/option...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/jws...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/jwt...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/jwt/internal...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/jwt/internal/types...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/jwa...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/internal...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/internal/keyconv...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/internal/iter...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/internal/base64...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/internal/json...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/internal/ecutil...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/internal/pool...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/jwk...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/jwe...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/jwe/internal...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/jwe/internal/keygen...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/jwe/internal/concatkdf...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/jwe/internal/cipher...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/jwe/internal/aescbc...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/jwe/internal/keyenc...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/jwe/internal/content_crypt...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/jwx/x25519...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/httpcc...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go/blackmagic...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/json-iterator...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/json-iterator/go...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/miekg...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/miekg/dns...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/google...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/google/uuid...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/pborman...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/pborman/getopt...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/pborman/getopt/v2...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-asn1-ber...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-asn1-ber/asn1-ber...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/GehirnInc...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/GehirnInc/crypt...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/GehirnInc/crypt/md5_crypt...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/GehirnInc/crypt/internal...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/GehirnInc/crypt/common...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/hydrogen18...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/hydrogen18/stoppableListener...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/Shopify...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/Shopify/sarama...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/eapache...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/eapache/go-resiliency...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/eapache/go-resiliency/breaker...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/eapache/go-xerial-snappy...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/eapache/queue...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-ozzo...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-ozzo/ozzo-validation...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-ozzo/ozzo-validation/is...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/pierrec...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/pierrec/lz4...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/pierrec/lz4/internal...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/pierrec/lz4/internal/xxh32...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-ldap...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-ldap/ldap...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-ldap/ldap/v3...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/cenkalti...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/cenkalti/backoff...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/cbroglie...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/cbroglie/mustache...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/decred...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/decred/dcrd...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/decred/dcrd/dcrec...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/decred/dcrd/dcrec/secp256k1...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/decred/dcrd/dcrec/secp256k1/v4...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/kylelemons...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/kylelemons/godebug...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/kylelemons/godebug/diff...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/modern-go...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/modern-go/reflect2...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/modern-go/concurrent...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/goccy...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/goccy/go-json...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/goccy/go-json/internal...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/goccy/go-json/internal/encoder...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/goccy/go-json/internal/encoder/vm_color_indent...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/goccy/go-json/internal/encoder/vm_color...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/goccy/go-json/internal/encoder/vm_indent...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/goccy/go-json/internal/encoder/vm...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/goccy/go-json/internal/runtime...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/goccy/go-json/internal/decoder...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/goccy/go-json/internal/errors...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lib...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lib/pq...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lib/pq/scram...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/lib/pq/oid...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/asaskevich...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/asaskevich/govalidator...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/cihub...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/cihub/seelog...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/cihub/seelog/archive...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/cihub/seelog/archive/gzip...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/cihub/seelog/archive/zip...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/cihub/seelog/archive/tar...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/gofrs...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/gofrs/flock...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/dchest...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/dchest/siphash...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/golang-migrate...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/golang-migrate/migrate...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/golang-migrate/migrate/v4...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/golang-migrate/migrate/v4/database...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/golang-migrate/migrate/v4/database/multistmt...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/golang-migrate/migrate/v4/database/postgres...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/golang-migrate/migrate/v4/source...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/golang-migrate/migrate/v4/source/file...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/golang-migrate/migrate/v4/source/iofs...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/golang-migrate/migrate/v4/internal...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/golang-migrate/migrate/v4/internal/url...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/nxadm...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/nxadm/tail...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/nxadm/tail/ratelimiter...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/nxadm/tail/util...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/nxadm/tail/winfile...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/nxadm/tail/watch...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/registration...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/certificate...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/acme...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/acme/api...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/acme/api/internal...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/acme/api/internal/nonces...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/acme/api/internal/sender...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/acme/api/internal/secure...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/platform...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/platform/wait...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/certcrypto...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/lego...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/log...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/challenge...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/challenge/dns01...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/challenge/http01...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/challenge/tlsalpn01...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/go-acme/lego/challenge/resolver...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/pkg...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/vendor/github.com/pkg/errors...
[2024-12-30 16:21:23] Plumbing command codeql resolve files completed:
                      [
                        "/Users/test/Desktop/trafficcontrol/docs/source/_templates/layout.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/cypress/support/component-index.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/app.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/cache-groups/asns/detail/asn-detail.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/cache-groups/asns/table/asns-table.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/cache-groups/cache-group-details/cache-group-details.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/cache-groups/cache-group-table/cache-group-table.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/cache-groups/coordinates/detail/coordinate-detail.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/cache-groups/coordinates/table/coordinates-table.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/cache-groups/divisions/detail/division-detail.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/cache-groups/divisions/table/divisions-table.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/cache-groups/regions/detail/region-detail.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/cache-groups/regions/table/regions-table.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/cdns/cdn-detail/cdn-detail.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/cdns/cdn-table/cdn-table.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/certs/cert-author/cert-author.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/certs/cert-detail/cert-detail.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/certs/cert-viewer/cert-viewer.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/change-logs/change-logs.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/change-logs/last-days/last-days.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/currentuser/currentuser.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/currentuser/update-password-dialog/update-password-dialog.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/dashboard/dashboard.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/deliveryservice/deliveryservice.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/deliveryservice/ds-card/ds-card.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/deliveryservice/invalidation-jobs/invalidation-jobs.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/deliveryservice/invalidation-jobs/new-invalidation-job-dialog/new-invalidation-job-dialog.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/deliveryservice/new-delivery-service/new-delivery-service.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/misc/isogeneration-form/isogeneration-form.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/origins/detail/origin-detail.component.html",
                        "/Users/test/Desktop/trafficcontrol/experimental/traffic-portal/src/app/core/origins/table/origins-table.component.html",
